rally_id,game_id,match_id,rally_number,winning_team_id,serving_team_id,serving_player_id,returning_team_id,returning_player_id,thirdshot_player_id,third_shot_type,timeout,timeout_team_id,rally_length,ending_type,ending_player_id
R37323,G871,M663,20,T159,T159,P194,T678,P801,P197,Drop,N,N/A,9,Winner,P194
R37316,G871,M663,13,T678,T159,P197,T678,P605,P197,Drop,N,N/A,20,Winner,P605
R37306,G871,M663,3,T678,T159,P197,T678,P605,P197,Drop,N,N/A,6,Winner,P605
R37328,G871,M663,25,T159,T159,P194,T678,P605,P197,Drive,N,N/A,9,Winner,P197
R37333,G871,M663,30,T678,T159,P197,T678,P801,P197,Drop,N,N/A,4,Winner,P801
R37305,G871,M663,2,T678,T159,P194,T678,P801,P194,Drop,N,N/A,3,Error,P194
R37311,G871,M663,8,T678,T159,P194,T678,P801,P194,Drop,N,N/A,7,Error,P194
R37315,G871,M663,12,T678,T159,P194,T678,P801,P197,Drop,N,N/A,4,Winner,P605
R37320,G871,M663,17,T159,T159,P194,T678,P605,N/A,"",N,N/A,2,Error,P605
R37321,G871,M663,18,T159,T159,P194,T678,P801,N/A,"",N,N/A,2,Error,P801
R37322,G871,M663,19,T159,T159,P194,T678,P605,P197,Drive,N,N/A,9,Winner,P197
R37324,G871,M663,21,T159,T159,P194,T678,P605,P194,Drop,N,N/A,5,Winner,P197
R37325,G871,M663,22,T159,T159,P194,T678,P801,P197,Drop,N,N/A,5,Winner,P194
R37326,G871,M663,23,T159,T159,P194,T678,P605,P194,Drop,N,N/A,10,Error,P801
R37327,G871,M663,24,T159,T159,P194,T678,P801,N/A,"",N,N/A,2,Error,P801
R37329,G871,M663,26,T159,T159,P194,T678,P801,P194,Drop,N,N/A,4,Error,P801
R37330,G871,M663,27,T159,T159,P194,T678,P605,P197,Drive,N,N/A,4,Error,P801
R37331,G871,M663,28,T678,T159,P194,T678,P801,P197,Drop,N,N/A,8,Winner,P605
R37332,G871,M663,29,T159,T159,P197,T678,P605,P197,Drive,N,N/A,7,Winner,P194
R38495,G899,M691,14,T709,T709,P197,T712,P827,P197,Drop,N,N/A,4,Error,P827
R38496,G899,M691,15,T712,T709,P197,T712,P828,P197,Drive,N,N/A,4,Winner,P827
R38497,G899,M691,16,T712,T712,P828,T709,P197,P827,Drive,N,N/A,4,Error,P822
R38490,G899,M691,9,T712,T712,P828,T709,P197,P827,Drive,N,N/A,4,Error,P197
R38498,G899,M691,17,T709,T712,P828,T709,P822,P827,Drop,N,N/A,6,Winner,P197
R38500,G899,M691,19,T712,T712,P827,T709,P822,P827,Drive,N,N/A,3,Winner,P827
R38502,G899,M691,21,T712,T712,P827,T709,P822,N/A,"",N,N/A,2,Error,P822
R37430,G873,M665,53,T682,T682,P807,T681,P805,N/A,Drive,N,N/A,26,Unforced Error,P802
R37407,G873,M665,30,T681,T682,P807,T681,P805,N/A,Drop,N,N/A,3,Unforced Error,P807
R37408,G873,M665,31,T681,T682,P806,T681,P802,N/A,Drop,N,N/A,9,Error,P807
R37379,G873,M665,2,T681,T682,P806,T681,P802,N/A,Drive,N,N/A,11,Unforced Error,P806
R37380,G873,M665,3,T681,T682,P807,T681,P805,N/A,Drop,N,N/A,13,Error,P806
R37424,G873,M665,47,T681,T682,P806,T681,P802,N/A,Drive,N,N/A,7,Unforced Error,P806
R37431,G873,M665,54,T682,T682,P807,T681,P802,N/A,"",N,N/A,2,Unforced Error,P802
R37411,G873,M665,34,T681,T682,P807,T681,P805,N/A,Drive,N,N/A,3,Unforced Error,P806
R37384,G873,M665,7,T681,T682,P806,T681,P805,N/A,Drive,N,N/A,7,Unforced Error,P807
R37385,G873,M665,8,T682,T682,P807,T681,P802,N/A,Lob,N,N/A,6,Unforced Error,P802
R37386,G873,M665,9,T681,T682,P807,T681,P805,N/A,Drive,N,N/A,14,Winner,P802
R37412,G873,M665,35,T681,T682,P806,T681,P802,N/A,Drive,N,N/A,5,Unforced Error,P806
R37432,G873,M665,55,T682,T682,P807,T681,P805,N/A,Drive,N,N/A,4,Unforced Error,P802
R37433,G873,M665,56,T682,T682,P807,T681,P802,N/A,Drop,N,N/A,8,Unforced Error,P802
R37390,G873,M665,13,T682,T682,P807,T681,P802,N/A,Drive,N,N/A,4,Unforced Error,P802
R37391,G873,M665,14,T681,T682,P807,T681,P805,N/A,Drop,N,N/A,5,Unforced Error,P806
R37392,G873,M665,15,T681,T682,P806,T681,P802,N/A,Drive,N,N/A,12,Winner,P805
R37434,G873,M665,57,T682,T682,P807,T681,P805,N/A,Drive,N,N/A,9,Winner,P807
R37416,G873,M665,39,T682,T682,P807,T681,P802,N/A,Drop,N,N/A,8,Unforced Error,P805
R37395,G873,M665,18,T682,T682,P806,T681,P802,N/A,"",N,N/A,2,Unforced Error,P802
R37396,G873,M665,19,T681,T682,P806,T681,P805,N/A,Drive,N,N/A,7,Unforced Error,P807
R37397,G873,M665,20,T681,T682,P807,T681,P802,N/A,Drop,N,N/A,8,Winner,P802
R37417,G873,M665,40,T682,T682,P807,T681,P805,N/A,Drive,N,N/A,6,Error,P802
R37418,G873,M665,41,T681,T682,P807,T681,P802,N/A,Drop,N,N/A,9,Error,P806
R37419,G873,M665,42,T681,T682,P806,T681,P805,N/A,Drive,N,N/A,6,Winner,P802
R37429,G873,M665,52,T681,T682,P806,T681,P802,N/A,Drop,N,N/A,10,Winner,P802
R37402,G873,M665,25,T681,T682,P807,T681,P802,N/A,Drop,N,N/A,8,Winner,P802
R37403,G873,M665,26,T681,T682,P806,T681,P805,N/A,Drop,N,N/A,7,Error,P807
R37422,G873,M665,45,T682,T682,P807,T681,P802,N/A,Drop,N,N/A,10,Unforced Error,P802
R37423,G873,M665,46,T681,T682,P807,T681,P805,N/A,Drive,N,N/A,6,Winner,P802
R37381,G873,M665,4,T682,T681,P802,T682,P806,N/A,Drop,N,N/A,9,Error,P802
R37382,G873,M665,5,T681,T681,P805,T682,P807,N/A,Drop,N,N/A,16,Unforced Error,P806
R37383,G873,M665,6,T682,T681,P805,T682,P806,N/A,N/A,N,N/A,1,Unforced Error,P805
R37387,G873,M665,10,T682,T681,P805,T682,P807,N/A,Drop,N,N/A,13,Unforced Error,P802
R37388,G873,M665,11,T681,T681,P802,T682,P806,N/A,"",N,N/A,2,Unforced Error,P806
R37389,G873,M665,12,T682,T681,P802,T682,P807,N/A,Drop,N,N/A,9,Error,P802
R37393,G873,M665,16,T682,T681,P802,T682,P806,N/A,Drop,N,N/A,5,Unforced Error,P805
R37394,G873,M665,17,T682,T681,P805,T682,P807,N/A,Drive,N,N/A,3,Unforced Error,P805
R37398,G873,M665,21,T682,T681,P802,T682,P807,N/A,Lob,N,N/A,5,Unforced Error,P805
R37399,G873,M665,22,T681,T681,P805,T682,P806,N/A,Drive,N,N/A,6,Error,P806
R37400,G873,M665,23,T681,T681,P805,T682,P807,N/A,Drive,N,N/A,4,Unforced Error,P806
R37401,G873,M665,24,T682,T681,P805,T682,P806,N/A,Drop,N,N/A,17,Unforced Error,P802
R37404,G873,M665,27,T682,T681,P802,T682,P807,N/A,Drop,N,N/A,14,Winner,P806
R37405,G873,M665,28,T681,T681,P805,T682,P806,N/A,Drop,N,N/A,10,Unforced Error,P806
R37406,G873,M665,29,T682,T681,P805,T682,P807,N/A,Drive,N,N/A,9,Unforced Error,P802
R37409,G873,M665,32,T682,T681,P805,T682,P807,N/A,Drop,N,N/A,3,Unforced Error,P802
R37410,G873,M665,33,T682,T681,P802,T682,P806,N/A,Drop,N,N/A,6,Winner,P807
R37414,G873,M665,37,T682,T681,P805,T682,P806,N/A,Drop,N,N/A,5,Error,P802
R37415,G873,M665,38,T682,T681,P802,T682,P807,N/A,Drop,N,N/A,3,Unforced Error,P802
R37378,G873,M665,1,T682,T681,P802,T682,P806,N/A,Drive,N,N/A,5,Error,P805
R37421,G873,M665,44,T682,T681,P805,T682,P806,N/A,"",N,N/A,2,Winner,P806
R37425,G873,M665,48,T681,T681,P802,T682,P806,N/A,Drop,N,N/A,6,Unforced Error,P806
R37426,G873,M665,49,T682,T681,P802,T682,P807,N/A,Drive,N,N/A,3,Unforced Error,P802
R37427,G873,M665,50,T681,T681,P805,T682,P806,N/A,Drop,N,N/A,6,Unforced Error,P806
R37428,G873,M665,51,T682,T681,P805,T682,P807,N/A,Drop,N,N/A,11,Error,P802
R37420,G873,M665,43,T682,T681,P802,T682,P807,N/A,Drop,N,N/A,7,Unforced Error,P802
R37413,G873,M665,36,T681,T681,P805,T682,P807,N/A,Drop,N,N/A,20,Unforced Error,P807
R38503,G899,M691,22,T709,T712,P827,T709,P197,P828,Drive,N,N/A,4,Winner,P822
R38504,G899,M691,23,T709,T709,P197,T712,P827,P197,Drive,N,N/A,5,Winner,P197
R38506,G899,M691,25,T709,T709,P197,T712,P827,P197,Drop,N,N/A,4,Error,P827
R38507,G899,M691,26,T709,T709,P197,T712,P828,P197,Drive,N,N/A,5,Winner,P197
R38755,G905,M697,24,T697,T717,P832,T697,P815,N/A,Lob,N,N/A,3,Error,P559
R38756,G905,M697,25,T717,T717,P559,T697,P814,P559,Drop,N,N/A,8,Error,P814
R38758,G905,M697,27,T717,T697,P815,T717,P559,P815,Drop,N,N/A,12,Winner,P832
R38760,G905,M697,29,T697,T717,P559,T697,P815,P559,Drop,N,N/A,4,Winner,P814
R38762,G905,M697,31,T717,T697,P815,T717,P559,P814,Drop,N,N/A,5,Error,P815
R38763,G905,M697,32,T697,T697,P814,T717,P832,P814,Drop,N,N/A,7,Winner,P815
R38764,G905,M697,33,T717,T697,P814,T717,P559,P814,Drop,N,N/A,3,Error,P814
R38765,G905,M697,34,T697,T717,P559,T697,P814,P559,Drop,N,N/A,5,Error,P832
R38766,G905,M697,35,T717,T717,P832,T697,P815,N/A,"",N,N/A,2,Error,P815
R38768,G905,M697,37,T717,T697,P814,T717,P832,P815,Drop,N,N/A,3,Error,P815
R38769,G905,M697,38,T717,T697,P815,T717,P559,P814,Drop,N,N/A,5,Error,P815
R38770,G905,M697,39,T717,T717,P832,T697,P814,P559,Drop,N,N/A,5,Winner,P832
R38771,G905,M697,40,T717,T717,P832,T697,P815,P559,Lob,N,N/A,12,Error,P815
R38772,G905,M697,41,T697,T717,P832,T697,P814,P832,Drive,N,N/A,3,Error,P832
R38773,G905,M697,42,T697,T717,P559,T697,P815,P832,Drop,N,N/A,4,Winner,P815
R38774,G905,M697,43,T697,T697,P814,T717,P832,P814,Drop,N,N/A,9,Winner,P815
R38776,G905,M697,45,T697,T697,P814,T717,P832,P814,Drop,N,N/A,17,Winner,P815
R38777,G905,M697,46,T717,T697,P814,T717,P559,P814,Drive,N,N/A,5,Error,P814
R38778,G905,M697,47,T717,T697,P815,T717,P832,P814,Drive,N,N/A,11,Error,P815
R38825,G906,M698,47,T13,T718,P785,T13,P23,N/A,Drive,N,N/A,5,Error,P115
R37436,G874,M666,2,T683,T683,P53,T614,P11,N/A,"",N,N/A,2,Unforced Error,P11
R37437,G874,M666,3,T614,T683,P14,T614,P16,N/A,Drive,N,N/A,9,Error,P53
R37460,G874,M666,26,T683,T683,P53,T614,P11,N/A,Drive,N,N/A,3,Winner,P53
R37461,G874,M666,27,T614,T683,P14,T614,P16,N/A,Drop,N,N/A,19,Error,P14
R37441,G874,M666,7,T614,T683,P14,T614,P16,N/A,Drop,N,N/A,7,Unforced Error,P14
R37479,G874,M666,45,T683,T683,P14,T614,P16,N/A,Drop,N,N/A,13,Winner,P53
R37443,G874,M666,9,T614,T683,P53,T614,P11,N/A,Drive,N,N/A,3,Error,P53
R37463,G874,M666,29,T614,T683,P53,T614,P11,N/A,Drive,N,N/A,7,Error,P53
R37473,G874,M666,39,T683,T683,P14,T614,P16,N/A,Drop,N,N/A,8,Error,P11
R37465,G874,M666,31,T614,T683,P14,T614,P16,N/A,Drop,N,N/A,9,Error,P53
R37474,G874,M666,40,T614,T683,P53,T614,P11,N/A,Drive,N,N/A,29,Error,P53
R37449,G874,M666,15,T683,T683,P14,T614,P16,N/A,Drop,N,N/A,18,Error,P11
R37450,G874,M666,16,T683,T683,P53,T614,P11,N/A,Drop,N,N/A,6,Unforced Error,P11
R37451,G874,M666,17,T614,T683,P14,T614,P16,N/A,Drop,N,N/A,5,Error,P14
R37480,G874,M666,46,T683,T683,P53,T614,P11,N/A,"",N,N/A,2,Unforced Error,P11
R37476,G874,M666,42,T614,T683,P14,T614,P16,N/A,Drive,N,N/A,33,Error,P14
R37455,G874,M666,21,T683,T683,P14,T614,P16,N/A,Drop,N,N/A,8,Error,P11
R37456,G874,M666,22,T614,T683,P53,T614,P11,N/A,Drop,N,N/A,11,Error,P14
R37481,G874,M666,47,T614,T683,P14,T614,P16,N/A,Drive,N,N/A,18,Winner,P16
R37458,G874,M666,24,T614,T683,P14,T614,P16,N/A,Drop,N,N/A,5,Error,P53
R37478,G874,M666,44,T683,T683,P53,T614,P11,N/A,Drive,N,N/A,6,Error,P11
R37484,G874,M666,50,T614,T614,P11,T683,P53,N/A,Drive,N,N/A,8,Error,P53
R37472,G874,M666,38,T683,T614,P16,T683,P14,N/A,Drop,N,N/A,11,Error,P11
R37438,G874,M666,4,T683,T614,P11,T683,P53,N/A,Drop,N,N/A,11,Error,P11
R37440,G874,M666,6,T683,T614,P16,T683,P14,N/A,Drop,N,N/A,11,Error,P11
R37442,G874,M666,8,T683,T614,P11,T683,P53,N/A,Drive,N,N/A,12,Winner,P53
R37444,G874,M666,10,T614,T614,P16,T683,P14,N/A,Drive,N,N/A,12,Error,P14
R37445,G874,M666,11,T614,T614,P11,T683,P53,N/A,Drive,N,N/A,6,Error,P53
R37446,G874,M666,12,T614,T614,P16,T683,P14,N/A,Drop,N,N/A,17,Winner,P11
R37439,G874,M666,5,T614,T683,P53,T614,P11,N/A,N/A,N,N/A,1,Unforced Error,P53
R37453,G874,M666,19,T614,T683,P53,T614,P11,N/A,N/A,N,N/A,1,Unforced Error,P53
R37467,G874,M666,33,T614,T683,P53,T614,P11,N/A,Drop,N,N/A,4,Winner,P11
R37447,G874,M666,13,T614,T614,P11,T683,P53,N/A,Drive,N,N/A,4,Error,P53
R37448,G874,M666,14,T683,T614,P16,T683,P14,N/A,Drop,N,N/A,5,Error,P11
R37452,G874,M666,18,T683,T614,P11,T683,P53,N/A,Drive,N,N/A,3,Error,P11
R37454,G874,M666,20,T683,T614,P16,T683,P14,N/A,Drive,N,N/A,29,Error,P16
R37457,G874,M666,23,T683,T614,P11,T683,P53,N/A,Drop,N,N/A,14,Winner,P53
R37459,G874,M666,25,T683,T614,P16,T683,P14,N/A,Drive,N,N/A,5,Error,P11
R37462,G874,M666,28,T683,T614,P11,T683,P53,N/A,Drive,N,N/A,8,Winner,P53
R37464,G874,M666,30,T683,T614,P16,T683,P14,N/A,Drop,N,N/A,12,Winner,P53
R37466,G874,M666,32,T683,T614,P11,T683,P53,N/A,Drop,N,N/A,7,Error,P16
R37468,G874,M666,34,T614,T614,P16,T683,P14,N/A,Drive,N,N/A,10,Error,P14
R37469,G874,M666,35,T614,T614,P11,T683,P53,N/A,Drop,N,N/A,12,Unforced Error,P53
R37470,G874,M666,36,T614,T614,P16,T683,P14,N/A,Drop,N,N/A,9,Winner,P11
R37471,G874,M666,37,T614,T614,P11,T683,P53,N/A,Drop,N,N/A,8,Error,P53
R37435,G874,M666,1,T683,T614,P16,T683,P14,N/A,Drive,N,N/A,7,Error,P11
R37475,G874,M666,41,T683,T614,P11,T683,P53,N/A,Drive,N,N/A,9,Error,P11
R37477,G874,M666,43,T683,T614,P16,T683,P14,N/A,Drive,N,N/A,4,Winner,P53
R37482,G874,M666,48,T614,T614,P11,T683,P53,N/A,Drive,N,N/A,6,Error,P53
R37483,G874,M666,49,T614,T614,P16,T683,P14,N/A,Drive,N,N/A,12,Error,P53
R38512,G900,M692,5,T144,T715,P462,T144,P197,P829,Drop,N,N/A,8,Winner,P197
R38518,G900,M692,11,T144,T715,P462,T144,P197,P829,Drive,N,N/A,10,Winner,P197
R38523,G900,M692,16,T144,T715,P462,T144,P196,P829,Drive,N,N/A,14,Winner,P196
R38525,G900,M692,18,T144,T715,P829,T144,P196,P462,Drive,N,N/A,6,Winner,P197
R38531,G900,M692,24,T144,T715,P462,T144,P197,P829,Drop,N,N/A,12,Winner,P197
R38541,G900,M692,34,T144,T715,P829,T144,P196,P462,Drive,N,N/A,8,Winner,P197
R38551,G900,M692,44,T715,T715,P829,T144,P196,P829,Drive,N,N/A,7,Winner,P829
R38556,G900,M692,49,T715,T715,P829,T144,P196,P462,Drop,N,N/A,7,Winner,P829
R38508,G900,M692,1,T144,T715,P462,T144,P196,P829,Drop,N,N/A,13,Error,P829
R38513,G900,M692,6,T715,T715,P829,T144,P196,P829,Drive,N,N/A,10,Error,P197
R38514,G900,M692,7,T715,T715,P829,T144,P197,P462,Drop,N,N/A,8,Error,P197
R38515,G900,M692,8,T144,T715,P829,T144,P196,P829,Drive,N,N/A,7,Error,P462
R38519,G900,M692,12,T144,T715,P829,T144,P196,P829,Drive,N,N/A,3,Error,P829
R38524,G900,M692,17,T715,T715,P829,T144,P197,P462,Drop,N,N/A,17,Winner,P829
R38529,G900,M692,22,T144,T715,P829,T144,P197,N/A,"",N,N/A,2,Winner,P197
R38530,G900,M692,23,T715,T715,P462,T144,P196,P462,Drop,N,N/A,4,Error,P196
R38534,G900,M692,27,T144,T715,P462,T144,P197,P829,Drive,N,N/A,3,Error,P829
R38535,G900,M692,28,T144,T715,P829,T144,P196,P829,Drive,N,N/A,17,Error,P829
R38539,G900,M692,32,T715,T715,P462,T144,P196,N/A,"",N,N/A,2,Error,P196
R38540,G900,M692,33,T144,T715,P462,T144,P197,P462,Drive,N,N/A,5,Error,P829
R38544,G900,M692,37,T144,T715,P829,T144,P196,P462,Drop,N,N/A,16,Winner,P197
R38545,G900,M692,38,T715,T715,P462,T144,P197,P462,Drop,N,N/A,14,Error,P196
R38546,G900,M692,39,T144,T715,P462,T144,P196,P462,Drop,N,N/A,8,Winner,P196
R38557,G900,M692,50,T715,T715,P829,T144,P197,P829,Drop,N,N/A,9,Winner,P829
R38537,G900,M692,30,T715,T144,P197,T715,P829,P197,Drop,N,N/A,14,Winner,P829
R38538,G900,M692,31,T715,T144,P196,T715,P462,P196,Drive,N,N/A,6,Winner,P829
R38542,G900,M692,35,T715,T144,P196,T715,P829,P197,Drop,N,N/A,10,Winner,P462
R38547,G900,M692,40,T144,T144,P196,T715,P462,P196,Drop,N,N/A,11,Winner,P196
R38520,G900,M692,13,T715,T144,P197,T715,P462,P196,Drive,N,N/A,6,Winner,P829
R38536,G900,M692,29,T144,T144,P197,T715,P462,P197,Drop,N,N/A,9,Winner,P197
R38509,G900,M692,2,T715,T144,P196,T715,P462,P196,Drop,N,N/A,11,Error,P197
R38510,G900,M692,3,T144,T144,P197,T715,P829,P196,Drop,N,N/A,6,Error,P462
R38511,G900,M692,4,T715,T144,P197,T715,P462,P196,Drive,N,N/A,6,Winner,P462
R38516,G900,M692,9,T715,T144,P197,T715,P462,P196,Drive,N,N/A,4,Winner,P829
R38517,G900,M692,10,T715,T144,P196,T715,P829,P197,Drop,N,N/A,5,Error,P196
R37489,G875,M667,5,T685,T685,P808,T684,P18,P346,Drive,N,N/A,14,Other,N/A
R37487,G875,M667,3,T685,T685,P808,T684,P18,P808,Drop,N,N/A,18,Error,P18
R37488,G875,M667,4,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,13,Winner,P808
R37490,G875,M667,6,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,10,Error,P274
R37491,G875,M667,7,T684,T685,P808,T684,P18,P808,Drop,N,N/A,7,Error,P346
R37493,G875,M667,9,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,11,Winner,P808
R37494,G875,M667,10,T685,T685,P808,T684,P18,N/A,Drop,N,N/A,5,Winner,P808
R37495,G875,M667,11,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,13,Winner,P808
R37496,G875,M667,12,T685,T685,P808,T684,P18,P346,Drop,N,N/A,8,Error,P18
R37497,G875,M667,13,T684,T685,P346,T684,P274,P808,Drop,N,N/A,5,Error,P808
R37514,G875,M667,30,T684,T685,P808,T684,P18,N/A,Drop,N,N/A,3,Error,P808
R37516,G875,M667,32,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,7,Error,P808
R37518,G875,M667,34,T685,T685,P808,T684,P18,N/A,Drop,N,N/A,4,Error,P274
R37528,G875,M667,44,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,13,Error,P808
R37535,G875,M667,51,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,12,Winner,P18
R42435,G990,M776,35,T159,T783,P524,T159,P197,P524,Drive,N,N/A,3,Error,P524
R37519,G875,M667,35,N/A,T685,N/A,T684,N/A,N/A,"",Y,T684,,Timeout/Unknown,N/A
R37520,G875,M667,36,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,6,Other,N/A
R37525,G875,M667,41,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,13,Error,P808
R37498,G875,M667,14,T684,T684,P18,T685,P808,N/A,Drop,N,N/A,8,Other,N/A
R37507,G875,M667,23,T685,T684,P274,T685,P346,N/A,Drop,N,N/A,9,Error,P274
R37515,G875,M667,31,T685,T684,P18,T685,P808,P18,Drive,N,N/A,14,Other,N/A
R37531,G875,M667,47,T685,T684,P274,T685,P346,P274,Drop,N,N/A,5,Other,N/A
R37499,G875,M667,15,T684,T684,P274,T685,P346,N/A,Drop,N,N/A,22,Other,N/A
R37485,G875,M667,1,T684,T684,P274,T685,P346,N/A,Drop,N,N/A,8,Unforced Error,P346
R37533,G875,M667,49,N/A,T684,N/A,T685,N/A,N/A,"",Y,T685,,Timeout/Unknown,N/A
R37536,G875,M667,52,N/A,T684,N/A,T685,N/A,N/A,"",Y,T685,,Timeout/Unknown,N/A
R37486,G875,M667,2,T685,T684,P18,T685,P808,N/A,Drive,N,N/A,16,Winner,P346
R37492,G875,M667,8,T685,T684,P274,T685,P346,N/A,Drop,N,N/A,18,Winner,P808
R37500,G875,M667,16,T685,T684,P18,T685,P808,N/A,Drive,N,N/A,5,Error,P274
R37501,G875,M667,17,T685,T685,P808,T684,P18,P808,Drop,N,N/A,8,Error,P18
R37502,G875,M667,18,T685,T685,P346,T684,P274,P808,Drop,N,N/A,7,Winner,P808
R37503,G875,M667,19,T684,T685,P808,T684,P18,N/A,Drop,N,N/A,9,Error,P346
R37504,G875,M667,20,T684,T684,P274,T685,P346,P18,Drop,N,N/A,5,Winner,P274
R37505,G875,M667,21,T685,T684,P18,T685,P808,P18,Drop,N,N/A,6,Winner,P808
R37506,G875,M667,22,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,26,Winner,P18
R37508,G875,M667,24,T684,T685,P808,T684,P18,N/A,Drop,N,N/A,8,Winner,P18
R37509,G875,M667,25,T684,T684,P18,T685,P808,N/A,Drive,N,N/A,15,Winner,P274
R37510,G875,M667,26,T684,T684,P274,T685,P346,P18,Drive,N,N/A,19,Winner,P18
R37511,G875,M667,27,T685,T684,P18,T685,P808,P18,Drop,N,N/A,10,Winner,P808
R37512,G875,M667,28,T684,T685,P346,T684,P274,N/A,Drop,N,N/A,4,Winner,P18
R37513,G875,M667,29,T685,T684,P274,T685,P346,P18,Drop,N,N/A,7,Error,P18
R37517,G875,M667,33,T685,T684,P274,T685,P346,P18,Drop,N,N/A,10,Winner,P808
R37521,G875,M667,37,T684,T685,P808,T684,P18,N/A,Drop,N,N/A,7,Error,P808
R37522,G875,M667,38,T685,T684,P18,T685,P808,P18,Drop,N,N/A,11,Error,P274
R37523,G875,M667,39,T685,T685,P346,T684,P274,N/A,Drop,N,N/A,4,Unforced Error,P18
R37524,G875,M667,40,T685,T685,P808,T684,P18,N/A,Drop,N,N/A,5,Winner,P808
R37526,G875,M667,42,T684,T684,P274,T685,P346,P18,Drop,N,N/A,8,Error,P346
R37527,G875,M667,43,T685,T684,P18,T685,P808,N/A,N/A,N,N/A,1,Unforced Error,P18
R37529,G875,M667,45,T684,T684,P274,T685,P346,P18,Drop,N,N/A,13,Winner,P18
R37530,G875,M667,46,T684,T684,P18,T685,P808,P18,Drop,N,N/A,14,Error,P346
R33545,G788,M591,22,T635,T633,P197,T635,P749,N/A,Drop,N,N/A,15,Error,P197
R33548,G788,M591,25,T633,T633,P748,T635,P194,N/A,Drive,N,N/A,9,Winner,P197
R33549,G788,M591,26,T635,T633,P197,T635,P749,N/A,Drop,N,N/A,8,Winner,P194
R33550,G788,M591,27,T635,T635,P749,T633,P197,N/A,"",N,N/A,2,Error,P197
R33551,G788,M591,28,T633,T635,P194,T633,P748,N/A,Drop,N,N/A,3,Error,P749
R33552,G788,M591,29,T633,T633,P748,T635,P194,N/A,Drive,N,N/A,10,Error,P749
R33555,G788,M591,32,T633,T633,P197,T635,P749,N/A,Drop,N,N/A,10,Error,P749
R33556,G788,M591,33,T633,T633,P748,T635,P194,N/A,Drop,N,N/A,5,Winner,P748
R33558,G788,M591,35,T635,T635,P749,T633,P197,N/A,"",N,N/A,2,Error,P197
R33559,G788,M591,36,T635,T635,P194,T633,P748,N/A,Drop,N,N/A,12,Error,P748
R33560,G788,M591,37,T635,T635,P749,T633,P197,N/A,Drive,N,N/A,3,Winner,P194
R32482,G766,M569,17,T616,T88,P115,T616,P11,N/A,Drive,N,N/A,17,Unforced Error,P114
R32484,G766,M569,19,T616,T88,P114,T616,P730,N/A,Drive,N,N/A,7,Unforced Error,P114
R32486,G766,M569,21,T88,T88,P115,T616,P11,N/A,Drive,N,N/A,12,Unforced Error,P11
R32487,G766,M569,22,T616,T88,P114,T616,P730,N/A,Drive,N,N/A,7,Unforced Error,P114
R32490,G766,M569,25,T616,T88,P115,T616,P11,N/A,Drive,N,N/A,3,Unforced Error,P115
R32494,G766,M569,29,T616,T88,P114,T616,P730,N/A,Drop,N,N/A,5,Unforced Error,P115
R32496,G766,M569,31,T616,T88,P115,T616,P11,N/A,Drive,N,N/A,5,Unforced Error,P115
R32498,G766,M569,33,T88,T88,P114,T616,P730,N/A,Drive,N,N/A,10,Unforced Error,P11
R32499,G766,M569,34,T616,T88,P115,T616,P11,N/A,Drive,N,N/A,7,Unforced Error,P114
R32502,G766,M569,37,T88,T88,P114,T616,P730,N/A,Drive,N,N/A,20,Unforced Error,P11
R32503,G766,M569,38,T88,T88,P115,T616,P11,N/A,Drive,N,N/A,4,Unforced Error,P11
R32504,G766,M569,39,T88,T88,P114,T616,P730,N/A,"",N,N/A,2,Unforced Error,P730
R32505,G766,M569,40,T616,T88,P115,T616,P11,N/A,Drive,N,N/A,5,Unforced Error,P114
R32508,G766,M569,43,T616,T88,P114,T616,P730,N/A,Drive,N,N/A,13,Unforced Error,P115
R32511,G766,M569,46,T88,T88,P115,T616,P11,N/A,Drive,N,N/A,5,Winner,P114
R32466,G766,M569,1,T616,T88,P114,T616,P730,N/A,Drop,N,N/A,4,Winner,P11
R32469,G766,M569,4,T616,T616,P11,T88,P115,N/A,Drive,N,N/A,3,Winner,P11
R32491,G766,M569,26,T616,T616,P730,T88,P114,N/A,Drive,N,N/A,4,Unforced Error,P115
R32492,G766,M569,27,T616,T616,P11,T88,P115,N/A,Drop,N,N/A,5,Winner,P11
R32493,G766,M569,28,T88,T616,P730,T88,P114,N/A,Drive,N,N/A,5,Unforced Error,P11
R32470,G766,M569,5,T616,T616,P730,T88,P114,N/A,Drive,N,N/A,6,Unforced Error,P115
R32495,G766,M569,30,T88,T616,P11,T88,P115,N/A,Drive,N,N/A,6,Winner,P115
R32471,G766,M569,6,T616,T616,P11,T88,P115,N/A,Drive,N,N/A,16,Unforced Error,P115
R32497,G766,M569,32,T88,T616,P730,T88,P114,N/A,Drive,N,N/A,9,Unforced Error,P730
